98
87
84
90
83
95
89
81
82
88
86
91
92
89
84
85
87
86
90
82
87
94
96
99
99
100
89
78
73
79
77
83
98
94
92
90
86
85
85
88
90
85
87
97
93
90
94
99
90
91
78
80
96
92
90
83
82
79
79
84
80
81
85
87
91
92
94
87
89
95
98
92
91
88
86
94
92
79
75
73
85
100
90
95
95
83
86
87
88
89
86
77
78
77
79
80
80
100
99
93
87
85
86
84
92
90
91
97
96
83
88
89
87
90
85
86
82
84
79
84
97
99
86
88
86
80
93
92
92
98
94
85
85
92
93
89
83
80
96
89
90
98
95
100
92
93
85
94
96
86
94
96
92
85
88
89
85
84
86
80
83
79
89
85
91
90
82
82
77
79
81
97
90
93
91
91
99
90
88
82
84
87
80
90
86
93
87
98
95
92
91
90
94
98
89
87
85
86
84
87
83
90
100
100
85
79
79
82
86
84
88
90
100
99
97
96
92
89
90
84
83
90
93
89
85
79
90
90
92
91
84
86
87
80
93
91
92
94
84
80
81
83
95
94
87
90
85
84
90
91
84
79
80
95
94
90
79
80
82
99
88
84
83
91
90
82
85
87
93
88
85
76
75
79
80
90
93
81
83
82
82
90
86
91
92
96
98
94
84
89
85
82
79
78
81
80
87
100
94
92
86
88
85
87
86
89
90
92
88
90
84
88
87
80
85
84
81
79
91
93
86
84
87
82
84
96
80
81
92
76
93
85
86
88
87
91
90
98
88
87
87
90
86
83
76
78
77
74
79
81
87
90
80
82
78
86
89
84
85
87
90
96
95
83
82
94
84
78
72
78
83
90
99
89
85
81
76
80
78
79
84
85
90
80
93
97
81
85
77
88
82
86
92
84
91
90
87
96
83
97
80
85
89
96
81
79
83
80
81
78
76
74
82
81
90
86
84
83
91
82
80
92
92
99
94
91
86
81
83
95
84
92
92
91
83
85
90
86
90
85
84
92
96
94
93
96
98
88
89
81
92
93
96
83
85
82
80
79
80
93
85
82
85
87
77
76
79
81
90
94
90
83
96
82
85
81
84
85
83
90
82
87
93
83
86
81
82
95
92
90
85
79
81
75
79
88
97
100
83
93
